id,code_aux,code,name,internal_type,budget_type_id/id,parent_id/id,venta,tipo
510604,510604,510604,CESANTIA PRIVADA,normal,corriente,5106,0,e
510605,510605,510605,JUBILACION COMPLEMENTARIA,normal,corriente,5106,0,e
510606,510606,510606,ASIGNACIION GLOBAL DE JUBILACION PATRONAL PARA TRABAJADORES AMPARADOS POR EL CODIGO DE TRABAJO,normal,corriente,5106,0,e
510610,510610,510610,SOBRESUELDOS,normal,corriente,5106,0,e
5107,5107,5107,INDEMNIZACIONES,view,vista,51,0,e
510701,510701,510701,COMPENSACION POR RENUNCIA VOLUNTARIA,normal,corriente,5107,0,e
510702,510702,510702,SUPRESION DE PUESTO,normal,corriente,5107,0,e
510703,510703,510703,DESPIDO INTEMPESTIVO,normal,corriente,5107,0,e
510704,510704,510704,COMPENSACION POR DESAHUCIO,normal,corriente,5107,0,e
510705,510705,510705,RESTITUCION DE PUESTO,normal,corriente,5107,0,e
510706,510706,510706,BENEFICIO POR JUBILACION,normal,corriente,5107,0,e
510707,510707,510707,COMPENSACION POR VACACIONES NO GOZADAS POR CESACION DE FUNCIONES,normal,corriente,5107,0,e
510708,510708,510708,POR ACCIDENTE DE TRABAJO O ENFERMEDAD,normal,corriente,5107,0,e
510709,510709,510709,POR RENUNCIA VOLUNTARIA,normal,corriente,5107,0,e
510710,510710,510710,POR COMPRA DE RENUNCIA,normal,corriente,5107,0,e
510711,510711,510711,INDEMNIZACIONES LABORALES,normal,corriente,5107,0,e
510799,510799,510799,OTRA INDEMNIZACIONES LABORALES,normal,corriente,5107,0,e
5199,5199,5199,ASIGNACIONES A DISTRIBUIR,view,vista,51,0,e
519901,519901,519901,ASIGNACION A DISTRIBUIR EN GASTOS EN PERSONAL,normal,corriente,5199,0,e
52,52,52,PRESTACIONES DE LA SEGURIDAD SOCIAL,view,vista,5,0,e
5201,5201,5201,GASTOS PRESTACIONALES,view,vista,52,0,e
520101,520101,520101,PENSIONES,normal,corriente,5201,0,e
520102,520102,520102,SEGURO SOCIAL CAMPESINO,normal,corriente,5201,0,e
520103,520103,520103,SEGURO DE ENFERMEDAD Y MATERNIDAD,normal,corriente,5201,0,e
520104,520104,520104,SEGURO Y COOPERATIVA MORTUORIA,normal,corriente,5201,0,e
520105,520105,520105,SEGURO DE CESANTIA,normal,corriente,5201,0,e
520106,520106,520106,SEGURO DE VIDA Y RIESGOS PROFESIONALES,normal,corriente,5201,0,e
520107,520107,520107,FONDO DE VIVIENDA,normal,corriente,5201,0,e
520108,520108,520108,FONDO DE CONTINGENCIAS,normal,corriente,5201,0,e
520109,520109,520109,FONDO DE RESERVA,normal,corriente,5201,0,e
520111,520111,520111,PENSIONES DE JUBILACION PATRONAL,normal,corriente,5201,0,e
520112,520112,520112,PENSIONES POR INVELIDEZ,normal,corriente,5201,0,e
520113,520113,520113,PENSION TRANSITORIA POR INCAPACIDAD,normal,corriente,5201,0,e
520114,520114,520114,PENSIONES POR VEJEZ,normal,corriente,5201,0,e
520115,520115,520115,PENSION ADICIONAL DE JUBILADOS FERROVIARIOS (INVELIDEZ Y VEJEZ),normal,corriente,5201,0,e
520116,520116,520116,PENSIION DE MONTEPIO A BENEFICIARIOS DE FERROVIARIOS,normal,corriente,5201,0,e
520119,520119,520119,DECIMA TERCERA PENSION,normal,corriente,5201,0,e
520120,520120,520120,DECIMA CUARTA PENSION,normal,corriente,5201,0,e
520121,520121,520121,INCREMENTO DE PENSIONES DE CONFORMIDAD CON LA LEY 2004 39,normal,corriente,5201,0,e
520122,520122,520122,PENSION POR DISCAPACIDADES,normal,corriente,5201,0,e
520123,520123,520123,PENSION DE MONTEPIO,normal,corriente,5201,0,e
520124,520124,520124,ANUALIDAD POR MATRIMONIO,normal,corriente,5201,0,e
520126,520126,520126,AUXILIO DE FUNERALES,normal,corriente,5201,0,e
520127,520127,520127,INCAPACIDAD PARCIAL,normal,corriente,5201,0,e
520128,520128,520128,INCAPACIDAD TEMPORAL,normal,corriente,5201,0,e
520129,520129,520129,INCAPACIDAD PERMANENTE TOTAL,normal,corriente,5201,0,e
520130,520130,520130,INCAPACIDAD PERMANENTE ABSOLUTA,normal,corriente,5201,0,e
520131,520131,520131,INDEMNIZACIONES POR INCAPACIDAD,normal,corriente,5201,0,e
520199,520199,520199,OTROS GASTOS,normal,corriente,5201,0,e
5202,5202,5202,SUBSIDIOS,view,vista,52,0,e
520201,520201,520201,SUBSIDIO POR ENFERMEDAD,normal,corriente,5202,0,e
520202,520202,520202,SUBSIDIO POR MATERNIDAD,normal,corriente,5202,0,e
520203,520203,520203,SUBSIDIO POR RIESGOS DEL TRABAJO,normal,corriente,5202,0,e
520204,520204,520204,SUBSIDIOS PARA EL PAGO DE APORTES AL IESS,normal,corriente,5202,0,e
5203,5203,5203,ATENCION MEDICA PRESTADORES INTERNOS,view,vista,52,0,e
520301,520301,520301,SERVICIOS DE SALUD PRESTADOS A AFILIADOS BENEFICIARIOS,normal,corriente,5203,0,e
520302,520302,520302,SERVICIOS DE SALUD PRESTADOS A JUBILADOS,normal,corriente,5203,0,e
520303,520303,520303,SERVICIOS DE SALUD PRESTADOS A PACIENTES CON ENFERMEDADES CATASTROFICAS,normal,corriente,5203,0,e
520304,520304,520304,SERVICIOS DE SALUD PRESTADOS A DISCAPACITADOS,normal,corriente,5203,0,e
520305,520305,520305,SERVICIOS DE SALUD PRESTADOS A JEFAS DE HOGAR,normal,corriente,5203,0,e
5299,5299,5299,ASIGNACIONES A DISTRIBUIR,view,vista,52,0,e
529901,529901,529901,ASIGNACION A DISTRIBUIR PARA PRESTACIONES DE LA SEGURIDAD SOCIAL,normal,corriente,5299,0,e
53,53,53,BIENES Y SERVICIOS DE CONSUMO,view,vista,5,0,e
5301,5301,5301,SERVICIOS BASICOS,view,vista,53,0,e
530101,530101,530101,AGUA POTABLE,normal,corriente,5301,0,e
530102,530102,530102,AGUA DE RIEGO,normal,corriente,5301,0,e
530104,530104,530104,ENERGIA ELECTRICA,normal,corriente,5301,0,e
530105,530105,530105,TELECOMUNICACIONES,normal,corriente,5301,0,e
530106,530106,530106,SERVICIO DE CORREO,normal,corriente,5301,0,e
5302,5302,5302,SERVICIOS GENERALES,view,vista,53,0,e
530201,530201,530201,TRANSPORTE DE PERSONAL,normal,corriente,5302,0,e
530202,530202,530202,FLETES Y MANIOBRAS,normal,corriente,5302,0,e
530203,530203,530203,ALMACENAMIENTO EMBALAJE ENVASE Y RECARGA DE EXTINTORES,normal,corriente,5302,0,e
530204,530204,530204,EDICION IMPRESION REPRODUCCION PUBLICACIONES SUSCRIPCIONES FOTOCOPIADO TRADUCCION EMPASTADO ENMARCACION SERIGRAFIA FOTOGRAFIA CARNETIZACION FILMACION E IMAGENES SATELITALES,normal,corriente,5302,0,e
530205,530205,530205,ESPECTACULOS CULTURALES Y SOCIALES,normal,corriente,5302,0,e
530206,530206,530206,EVENTOS PUBLICOS Y OFICIALES,normal,corriente,5302,0,e
530207,530207,530207,DIFUSION INFORMACION Y PUBLICIDAD,normal,corriente,5302,0,e
530208,530208,530208,SERVICIO DE VIGILANCIA,normal,corriente,5302,0,e
530209,530209,530209,SERVICIO DE ASEO LAVADO DE VESTIMENTA DE TRABAJO FUMIGACION DESINFECCION Y LIMPIEZA DE INSTALACIONES,normal,corriente,5302,0,e
530210,530210,530210,SERVICIO DE GUARDERIA,normal,corriente,5302,0,e
530212,530212,530212,INVESTIGACIONES PROFESIONALES Y ANALISIS DE LABORATORIO,normal,corriente,5302,0,e
530215,530215,530215,GASTOS ESPECIALES PARA INTELIGENCIA Y CONTRAINTELIGENCIA,normal,corriente,5302,0,e
530216,530216,530216,SERVICIOS DE VOLUNTARIADO,normal,corriente,5302,0,e
530217,530217,530217,SERVICIOS DE DIFUSION E INFORMACION ,normal,corriente,5302,0,e
530218,530218,530218,SERVICIOS DE PUBLICIDAD Y PROPAGANDA EN MEDIO DE COMUNICACION MASIVA,normal,corriente,5302,0,e
530219,530219,530219,SERVICIOS DE PUBLICIDAD Y PROPAGANDA USANDO OTROS MEDIOS,normal,corriente,5302,0,e
530220,530220,530220,SERVICIOS PARA ACTIVIDADES AGROPECUARIAS PESCA Y CAZA,normal,corriente,5302,0,e
530221,530221,530221,SERVICIOS PERSONALES EVENTUALES SIN RELACION DE DEPENDENCIA,normal,corriente,5302,0,e
530222,530222,530222,SERVICIOS Y DERECHOS EN PRODUCCION Y PROGRAMACION DE RADIO Y TELEVISION,normal,corriente,5302,0,e
530223,530223,530223,SERVICIOS DE CARTOGRAFIA,normal,corriente,5302,0,e
530224,530224,530224,SERVICIO DE IMPLEMENTACION Y ADMINISTRACION DE BANCOS DE INFORMACION,normal,corriente,5302,0,e
530225,530225,530225,SERVICIO DE INCINERACION DE DOCUMENTOS PUBLICOS SUSTANCIAS ESTUPEFACIENTES Y PSICOTROPICAS,normal,corriente,5302,0,e
530226,530226,530226,SERVICIOS MEDICOS HOSPITALARIOS Y COMPLEMENTARIOS,normal,corriente,5302,0,e
530227,530227,530227,SERVICIOS DE REPRATRIACION DE CADAVERES DE ECUATORIANOS FALLECIDOS EN EL EXTERIOR,normal,corriente,5302,0,e
530228,530228,530228,SERVICIOS DE PROVISION DE DISPOSITIVOS ELECTRONICOS Y CERTIFICACION PARA REGISTRO DE FIRMAS DIGITALES,normal,corriente,5302,0,e
530229,530229,530229,SERVICIOS DE SOPORTE AL USUARIO A TRAVES DE CENTROS DE SERVICIO Y OPERADORES TELOEFONICOS,normal,corriente,5302,0,e
530230,530230,530230,DIGITALIZACION DE INFORMACION Y DATOS PUBLICOS,normal,corriente,5302,0,e
530231,530231,530231,SERVICIOS DE PROTECCION Y ASISTENCIA TECNICA A VICTIMAS TESTIGOS Y OTROS PARTICIPANTES EN PROCESOS PENALES,normal,corriente,5302,0,e
530233,530233,530233,SERVICIOS EN ACTIVIDADES MINERAS E HIDROCARBURIFERAS,normal,corriente,5302,0,e
530234,530234,530234,COMISIONES POR LA VENTA DE PRODUCTOS SERVICIOS POSTALES Y FINANCIEROS,normal,corriente,5302,0,e
530235,530235,530235,SERVICIOS DE ALIMENTACION,normal,corriente,5302,0,e
530236,530236,530236,SERVICIOS EN PLANTACIONES FORESTALES,normal,corriente,5302,0,e
530237,530237,530237,REMEDIACION RESSTAURACION Y DESCONTAMINACION DE CUERPOS DE AGUA,normal,corriente,5302,0,e
530238,530238,530238,SERVICIO DE ADMINISTRACION DE PATIO DE CONTENEDORES,normal,corriente,5302,0,e
530239,530239,530239,MEMBRECIAS,normal,corriente,5302,0,e
530240,530240,530240,SERVICIOS EXEQUIALES,normal,corriente,5302,0,e
530241,530241,530241,SERVICIO DE MONITOREO DE LA INFORMACION EN TELEVISION RADIO PRENSA MEDIOS ON LINE Y OTROS,normal,corriente,5302,0,e
530242,530242,530242,SERVICIOS DE ALMACENAMIENTO CONTROL CUSTODIA Y DISPENSACION DE MEDICAMENTOS MATERIALES E INSUMOS MEDICOS Y OTROS,normal,corriente,5302,0,e
530243,530243,530243,GARANTIA EXTENDIDA DE BIENES,normal,corriente,5302,0,e
530244,530244,530244,SERVICIO DE CONFECCION DE MENAJE DE HOGAR Y O PRENDAS DE PROTECCION,normal,corriente,5302,0,e
530245,530245,530245,SERVICIOS RELACIONADOS A LA EXHUMACION E INHUMACION DE CADAVERES,normal,corriente,5302,0,e
530246,530246,530246,SERVICIOS DE IDENTIFICACION MARCACION AUTENTIFICACION RASTREO MONITOREO SEGUIMIENTO Y O TRAZABILIDAD,normal,corriente,5302,0,e
530247,530247,530247,GASTOS DE EDUCACION PARA EL SERVICIO EXTERIOR,normal,corriente,5302,0,e
530248,530248,530248,EVENTOS OFICIALES,normal,corriente,5302,0,e
530249,530249,530249,EVENTOS PUBLICOS PROMOCIONALES,normal,corriente,5302,0,e
530299,530299,530299,OTROS SERVICIOS GENERALES,normal,corriente,5302,0,e
5303,5303,5303,TRASLADOS INSTALACIONES VIATICOS Y SUBSISTENCIAS,view,vista,53,0,e
530301,530301,530301,PASAJES AL INTERIOR,normal,corriente,5303,0,e
530302,530302,530302,PASAJES AL EXTERIOR,normal,corriente,5303,0,e
530303,530303,530303,VIATICOS Y SUBSISTENCIAS EN EL INTERIOR,normal,corriente,5303,0,e
530304,530304,530304,VIATICOS Y SUBSISTENCIAS EN EL EXTERIOR,normal,corriente,5303,0,e
530305,530305,530305,MUDANZAS E INSTALACION,normal,corriente,5303,0,e
530306,530306,530306,VIATICOS POR GSTOS DE RESIDENCIA,normal,corriente,5303,0,e
530307,530307,530307,GASTOS PARA LA ATENCION A DELEGADOS EXTRANJEROS Y NACIONALES DEPORTISTAS ENTRENADORES Y CUERPO TECNICO QUE REPRESENTEN AL PAIS,normal,corriente,5303,0,e
530308,530308,530308,RECARGOS POR CAMBIOS EN PASAJES AL INTERIOR Y AL EXTERIOR DEL PAIS,normal,corriente,5303,0,e
530309,530309,530309,GASTOS DE REPRESENTACION EN EL EXTERIOR,normal,corriente,5303,0,e
5304,5304,5304,INSTALACION MANTENIMIENTO Y REPARACION,view,vista,53,0,e
530401,530401,530401,TERRENOS (MANTENIMIENTO),normal,corriente,5304,0,e
530402,530402,530402,EDIFICIOS LOCALES RESIDENCIAS Y CABLEADO ESTRUCTURADO,normal,corriente,5304,0,e
530403,530403,530403,MOBILIARIOS,normal,corriente,5304,0,e
530404,530404,530404,MAQUINARIAS Y EQUIPOS,normal,corriente,5304,0,e
530405,530405,530405,VEHICULOS,normal,corriente,5304,0,e
530406,530406,530406,HERRAMIENTAS,normal,corriente,5304,0,e
530408,530408,530408,BIENES ARTISTICOS Y CULTURALES Y ACCESORIOS DE LA ESCOLTA PRESIDENCIAL,normal,corriente,5304,0,e
530409,530409,530409,LIBROS Y COLECCIONES,normal,corriente,5304,0,e
530410,530410,530410,BIENES DE USO BELICO Y DE SEGURIDAD PUBLICA,normal,corriente,5304,0,e
530415,530415,530415,BIENES BIOLOGICOS,normal,corriente,5304,0,e
530417,530417,530417,INFRAESTRUCTURA,normal,corriente,5304,0,e
530418,530418,530418,MANTENIMIENTODE DE AREAS VERDES Y ARREGLO DE VIAS INTERNAS,normal,corriente,5304,0,e
530419,530419,530419,BIENES DEPORTIVOS (INSTALACION MANTENIMIENTO Y REPARACION),normal,corriente,5304,0,e
530420,530420,530420,INSTALACION MANTENIMIENTO Y REPARACION DE EDIFICIOS LOCALES Y RESIDENCIAS DE PROPIEDAD DE LAS ENTIDADES PUBLICAS,normal,corriente,5304,0,e
530421,530421,530421,INSTALACION MANTENIMIENTO Y REPARACION DE EDIFICIOS LOCALES Y RESIDENCIAS ARRENDADAS A PERSONAS NATURALES JURIDICAS O ENTIDADES PRIVADAS,normal,corriente,5304,0,e
530422,530422,530422,VEHICULOS TERRESTRES (MANTENIMIENTO Y REPARACIONES),normal,corriente,5304,0,e
530423,530423,530423,VEHICULOS MARINOS (MANTENIMIENTO Y REPARACIONES),normal,corriente,5304,0,e
530499,530499,530499,OTRAS INSTALACIONES MANTENIMIENTO Y REPARACIONES,normal,corriente,5304,0,e
5305,5305,5305,ARRENDAMIENTOS DE BIENES,view,vista,53,0,e
530501,530501,530501,TERRENOS (ARRENDAMIENTO),normal,corriente,5305,0,e
530502,530502,530502,EDIFICIOS LOCALES RESIDENCIAS PARQUEADEROS CASILLEROS JUDICIALES Y BANCARIOS (ARRENDAMIENTO),normal,corriente,5305,0,e
530503,530503,530503,MOBILIARIOS (ARRENDAMIENTO),normal,corriente,5305,0,e
530504,530504,530504,MAQUINARIAS Y EQUIPOS (ARRENDAMIENTO),normal,corriente,5305,0,e
530505,530505,530505,VEHICULOS (ARRENDAMIENTO),normal,corriente,5305,0,e
530506,530506,530506,HERRAMIENTAS (ARRENDAMIENTO),normal,corriente,5305,0,e
530512,530512,530512,SEMOVIENTES,normal,corriente,5305,0,e
530515,530515,530515,BIENES BIOLOGICOS (ALQUILER),normal,corriente,5305,0,e
530516,530516,530516,INDUMENTARIA PRENDAS DE PROTECCION ACCESORIOS Y OTROS,normal,corriente,5305,0,e
530517,530517,530517,VEHICULOS TERRESTRES,normal,corriente,5305,0,e
530599,530599,530599,OTROS ARRENDAMIENTOS,normal,corriente,5305,0,e
5306,5306,5306,CONTRATACION DE ESTUDIOS INVESTIGACIONES Y SERVICIOS TECNICOS ESPECIALIZADOS,view,vista,53,0,e
530601,530601,530601,CONSULTORIA ASESORIA E INVESTIGACION ESPECIALIZADA,normal,corriente,5306,0,e
530602,530602,530602,SERVICIO DE AUDITORIA,normal,corriente,5306,0,e
530603,530603,530603,SERVICIO DE CAPACITACION,normal,corriente,5306,0,e
530604,530604,530604,FISCALIZACION E INSPECCIONES TECNICAS,normal,corriente,5306,0,e
530605,530605,530605,ESTUDIO Y DISENO DE PROYECTOS,normal,corriente,5306,0,e
530606,530606,530606,HONORARIOS POR CONTRATOS CIVILES DE SERVICIOS,normal,corriente,5306,0,e
530607,530607,530607,SERVICIOS TECNICOS ESPECIALIZADOS,normal,corriente,5306,0,e
530608,530608,530608,REGISTRO INSCRIPCION Y OTROS GASTOS PREVIOS A LA ACEPTACION PARA CAPACITACION EN EL EXTERIOR,normal,corriente,5306,0,e
530609,530609,530609,INVESTIGACIONES PROFESIONALES Y ANALISIS DE LABORATORIO,normal,corriente,5306,0,e
530610,530610,530610,SERVICIOS DE CARTOGRAFIA,normal,corriente,5306,0,e
530611,530611,530611,CONGRESOS SEMINARIOS Y CONVENCIONES,normal,corriente,5306,0,e
530612,530612,530612,CAPACITACION A SERVIDORES PUBLICOS,normal,corriente,5306,0,e
530613,530613,530613,CAPACITACION PARA LA CIUDADANIA GENERAL,normal,corriente,5306,0,e
5307,5307,5307,GASTOS EN INFORMATICA,view,vista,53,0,e
530701,530701,530701,DESARROLLO ACTUALIZACION ASISTENCIA TECNICA Y SOPORTE DE SISTEMAS INFORMATICOS,normal,corriente,5307,0,e
530702,530702,530702,ARRENDAMIENTO Y LICENCIAS DE USO DE PAQUETES INFORMATICOS,normal,corriente,5307,0,e
530703,530703,530703,ARRENDAMIENTO DE EQUIPOS INFORMATICOS,normal,corriente,5307,0,e
530704,530704,530704,MANTENIMIENTO Y REPARACION DE EQUIPOS Y SISTEMAS INFORMATICOS,normal,corriente,5307,0,e
5308,5308,5308,BIENES DE USO Y CONSUMO CORRIENTE,view,vista,53,0,e
530801,530801,530801,ALIMENTOS Y BEBIDAS,normal,corriente,5308,0,e
530802,530802,530802,VESTUARIO LENCERIA PRENDAS DE PROTECCION Y ACCESORIOS PARA UNIFORMES MILITARES Y POLICIALES Y CARPAS,normal,corriente,5308,0,e
530803,530803,530803,COMBUSTIBLES Y LUBRICANTES,normal,corriente,5308,0,e
530804,530804,530804,MATERIALES DE OFICINA,normal,corriente,5308,0,e
530805,530805,530805,MATERIALES DE ASEO,normal,corriente,5308,0,e
530806,530806,530806,HERRAMIENTAS Y EQUIPOS MENORES,normal,corriente,5308,0,e
530807,530807,530807,MATERIALES DE IMPRESION FOTOGRAFIA REPRODUCCION Y PUBLICACIONES,normal,corriente,5308,0,e
530808,530808,530808,INSTRUMENTAL MEDICO QUIRURGICO,normal,corriente,5308,0,e
530809,530809,530809,MEDICINAS Y PRODUCTOS FARMACEUTICOS,normal,corriente,5308,0,e
530810,530810,530810,DISPOSITIVOS MEDICOS PARA LABORATORIO CLINICO Y PATOLOGIA,normal,corriente,5308,0,e
530811,530811,530811,INSUMOS MATERIALES Y SUMINISTROS PARA LA CONSTRUCCION ELECTRICIDAD PLOMERIA CARPINTERIA SENALIZACION VIAL NAVEGACION Y CONTRA INCENDIOS,normal,corriente,5308,0,e
530812,530812,530812,MATERIALES DIDACTICOS,normal,corriente,5308,0,e
530813,530813,530813,REPUESTOS Y ACCESORIOS,normal,corriente,5308,0,e
530814,530814,530814,SUMINISTROS PARA ACTIVIDADES AGROPECUARIAS PEZCA Y CAZA,normal,corriente,5308,0,e
530815,530815,530815,ACUNACION DE MONEDAS,normal,corriente,5308,0,e
530816,530816,530816,DERIVADOS DE HIDROCARBUROS PARA LA COMERCIALIZACION INTERNA,normal,corriente,5308,0,e
530817,530817,530817,PRODUCTOS AGRICOLAS,normal,corriente,5308,0,e
530818,530818,530818,GASTOS PARA PROCESOS DE DEPORTACION DE MIGRANTES ECUATORIANOS Y MIGRANTES ECUATORIANOS EN ESTADO DE VULNERABILIDAD,normal,corriente,5308,0,e
530819,530819,530819,ADQUISICION DE ACCESORIOS E INSUMOS QUIMICOS Y ORGANICOS,normal,corriente,5308,0,e
530821,530821,530821,GASTOS PARA SITUACIONES DE EMERGENCIA,normal,corriente,5308,0,e
530822,530822,530822,CONDECORACIONES,normal,corriente,5308,0,e
530823,530823,530823,ALIMENTOS MEDICINAS PRODUCTOS FARMACEUTICOS DE ASEO Y ACCESORIOS PARA ANIMALES,normal,corriente,5308,0,e
530824,530824,530824,INSUMOS BIENES Y MATERIALES PARA LA PRODUCCION DE PROGRAMAS DE RADIO Y TELEVISION EVENTOS CULTURALES ARTISTICOS Y ENTRETENIMIENTO EN GENERAL,normal,corriente,5308,0,e
530825,530825,530825,INSUMOS Y ACCESORIOS PARA COMPENSAR DISCAPACIDADES,normal,corriente,5308,0,e
530826,530826,530826,DISPOSITIVOS MEDICOS DE USO GENERAL,normal,corriente,5308,0,e
530827,530827,530827,UNIFORMES DEPORTIVOS,normal,corriente,5308,0,e
530828,530828,530828,MATERIALES DE PELUQUERIA,normal,corriente,5308,0,e
530829,530829,530829,INSUMOS MATERIALES SUMINISTROS Y BIENES PARA INVESTIGACION,normal,corriente,5308,0,e
530830,530830,530830,DISPOSITIVOS MEDICOS PARA ODONTOLOGIA E IMAGEN,normal,corriente,5308,0,e
530831,530831,530831,GASTOS EN PROCESOS DE DEPORTACION DE INMIGRANTES,normal,corriente,5308,0,e
530832,530832,530832,DISPOSITIVOS MEDICOS PARA ODONTOLOGIA,normal,corriente,5308,0,e
530833,530833,530833,DISPOSITIVOS MEDICOS PARA IMAGEN,normal,corriente,5308,0,e
530834,530834,530834,PROTESIS ENDOPROTESIS E IMPLANTES CORPORALES,normal,corriente,5308,0,e
530835,530835,530835,COMPRA DE MEDICAMENTOS Y DISPOSITIVOS DE USO INMEDIATO PARA LA PRESTACION DE SERVICIOS DE SALUD,normal,corriente,5308,0,e
530836,530836,530836,MUESTRAS DE PRODUCTOS PARA FERIAS EXPOSICIONES Y NEGOCIACIONES NACIONALES E INTERNACIONALES,normal,corriente,5308,0,e
530837,530837,530837,COMBUSTIBLES LUBRICANTES Y ADITIVOS EN GENERAL PARA VEHICULOS TERRESTRES,normal,corriente,5308,0,e
530841,530841,530841,REPUESTOS Y ACCESORIOS PARA VEHICULOS TERRESTRES,normal,corriente,5308,0,e
530899,530899,530899,OTROS DE USO Y CONSUMO CORRIENTE,normal,corriente,5308,0,e
5309,5309,5309,CREDITO POR IMPUESTO AL VALOR AGREGADO,view,vista,53,0,e
530901,530901,530901,CREDITO FISCAL POR COMPRAS,normal,corriente,5309,0,e
5310,5310,5310,PERTRECHOS PARA LA DEFENSA Y SEGURIDAD PUBLICA,view,vista,53,0,e
531001,531001,531001,LOGISTICA,normal,corriente,5310,0,e
531002,531002,531002,SUMINISTROS PARA LA DEFENSA Y SEGURIDAD PUBLICA,normal,corriente,5310,0,e
5314,5314,5314,BIENES MUEBLES NO DEPRECIABLES,view,vista,53,0,e
531403,531403,531403,MOBILIARIO (NO DEPRECIABLES),normal,corriente,5314,0,e
531404,531404,531404,MAQUINARIAS Y EQUIPOS (NO DEPRECIABLES),normal,corriente,5314,0,e
531406,531406,531406,HERRAMIENTAS (NO DEPRECIABLES),normal,corriente,5314,0,e
531407,531407,531407,EQUIPOS SISTEMA Y PAQUETES INFORMARTICOS,normal,corriente,5314,0,e
531408,531408,531408,BIENES ARTISTICOS CULTURALES BIENS DEPORTIVOS Y SIMBOLOS PATRIOS,normal,corriente,5314,0,e
531409,531409,531409,LIBROS Y COLECCIONES,normal,corriente,5314,0,e
531411,531411,531411,PARTES Y REPUESTOS,normal,corriente,5314,0,e
5315,5315,5315,BIENES BIOLOGICOS NO DEPRECIABLES,view,vista,53,0,e
531512,531512,531512,SEMOVIENTES,normal,corriente,5315,0,e
531514,531514,531514,ACUATICOS,normal,corriente,5315,0,e
531515,531515,531515,PLANTAS,normal,corriente,5315,0,e
5316,5316,5316,FONDOS DE REPOSICION,view,vista,53,0,e
531601,531601,531601,FONDOS DE REPOSICION CAJAS CHICAS INSTITUCIONALES,normal,corriente,5316,0,e
531602,531602,531602,FONDOS ROTATIVOS INSTITUCIONALES,normal,corriente,5316,0,e
5399,5399,5399,ASIGNACIONES A DISTRIBUIR,view,vista,53,0,e
539901,539901,539901,ASIGNACION A DISTRIBUIR PARA BIENES Y SERVICIOS DE CONSUMO,normal,corriente,5399,0,e
55,55,55,APORTE FISCAL CORRIENTE,view,vista,5,0,e
5501,5501,5501,APORTE FISCAL CORRIENTE,view,vista,55,0,e
550101,550101,550101,AL GOBIERNO CENTRAL,normal,corriente,5501,0,e
56,56,56,GASTOS FINANCIEROS,view,vista,5,0,e
5601,5601,5601,TITULOS VALORES EN CIRCULACION,view,vista,56,0,e
560101,560101,560101,INTERESES EN CERTIFICADOS DEL TESORO,normal,corriente,5601,0,e
560102,560102,560102,INTERESES POR BONOS DEL ESTADO COLOCADOS EN EL MERCADO NACIONAL,normal,corriente,5601,0,e
560106,560106,560106,DESCUENTOS COMISIONES Y OTROS CARGOS EN TITULOS VALORES,normal,corriente,5601,0,e
560199,560199,560199,INTERESES OTROS TITULOS VALORES,normal,corriente,5601,0,e
5602,5602,5602,INTERESES Y OTROS CARGOS DE LA DEUDA PUBLICA INTERNA,view,vista,56,0,e
560201,560201,560201,SECTOR PUBLICO FINANCIERO,normal,corriente,5602,0,e
560202,560202,560202,SECTOR PUBLICO NO FINANCIERO,normal,corriente,5602,0,e
560203,560203,560203,SECTOR PRIVADO FINANCIERO,normal,corriente,5602,0,e
560204,560204,560204,SECTOR PRIVADO NO FINANCIERO,normal,corriente,5602,0,e
560205,560205,560205,SEGURIDAD SOCIAL,normal,corriente,5602,0,e
560206,560206,560206,COMISIONES Y OTROS CARGOS,normal,corriente,5602,0,e
5603,5603,5603,INTERESES Y OTROS CARGOS DE LA DEUDA PUBLICA EXTERNA,view,vista,56,0,e
560301,560301,560301,A ORGANISMOS MULTILATERALES,normal,corriente,5603,0,e
560302,560302,560302,A GOBIERNOS Y ORGANISMOS GUBERNAMENTALES,normal,corriente,5603,0,e
560303,560303,560303,AL SECTOR PRIVADO FINANCIERO,normal,corriente,5603,0,e
560304,560304,560304,AL SECTOR PRIVADO NO FINANCIERO,normal,corriente,5603,0,e
560306,560306,560306,COMISIONES Y OTROS CARGOS,normal,corriente,5603,0,e
5699,5699,5699,ASIGNACIONES A DISTRIBUIR,view,vista,56,0,e
569901,569901,569901,ASIGNACION A DISTRIBUIR PARA GASTOS FINANCIEROS,normal,corriente,5699,0,e
57,57,57,OTROS GASTOS CORRIENTES,view,vista,5,0,e
5701,5701,5701,IMPUESTOS TASAS Y CONTRIBUCIONES,view,vista,57,0,e
570101,570101,570101,IMPUESTO AL VALOR AGREGADO,normal,corriente,5701,0,e
570102,570102,570102,TASAS GENERALES IMPUESTOS CONTRIBUCIONES PERMISOS LICENCIAS Y PATENTES,normal,corriente,5701,0,e
570103,570103,570103,TASAS PORTUARIAS Y AEREOPORTUARIAS,normal,corriente,5701,0,e
570104,570104,570104,CONTRIBUCIONES ESPECIALES Y DE MEJORA,normal,corriente,5701,0,e
570199,570199,570199,OTROS IMPUESTOS TASAS Y CONTRIBUCIONES,normal,corriente,5701,0,e
5702,5702,5702,SEGUROS COSTOS FINANCIEROS Y OTROS GASTOS,view,vista,57,0,e
570201,570201,570201,SEGUROS,normal,corriente,5702,0,e
