id,name,code,budget_debe/id,budget_haber/id
6330711,Indemnizaciones Laborales,633.07.11,gt_budget.510711,
6330799,Otras Indemnizaciones Laborales,633.07.99,gt_budget.510799,
6340101,Agua Potable,634.01.01,gt_budget.530101,
6340102,Agua de Riego,634.01.02,gt_budget.530102,
6340104,Energ�a El�ctrica,634.01.04,gt_budget.530104,
6340105,Telecomunicaciones,634.01.05,gt_budget.530105,
6340106,Servicios de Correo,634.01.06,gt_budget.530106,
6340201,Transporte de Personal,634.02.01,gt_budget.530201,
6340202,Fletes y Maniobras,634.02.02,gt_budget.530202,
6340203,"Almacenamiento, Embalaje, Envase y Recarga de Extintores",634.02.03,gt_budget.530203,
6340204,"Edici�n, Impresi�n, Reproducci�n, Publicaciones, Suscripciones, Fotocopiado, Traducci�n, Empastado, Enmarcaci�n, Serigraf�a, Fotograf�a, Carnetizaci�n, Filmaci�n e  Im�genes Satelitales",634.02.04,gt_budget.530204,
6340205,Espect�culos Culturales y Sociales,634.02.05,gt_budget.530205,
6340206,Eventos P�blicos y Oficiales,634.02.06,gt_budget.530206,
6340208,Servicios de Seguridad y Vigilancia,634.02.08,gt_budget.530208,
6340209,"Servicios de Aseo; Vestimenta de Trabajo; Fumigaci�n, Desinfecci�n y Limpieza de las Instalaciones del Sector P�blico",634.02.09,gt_budget.530209,
6340210,Servicios de Guarder�a,634.02.10,gt_budget.530210,
6340217,Difusi�n e Informaci�n,634.02.17,gt_budget.530217,
6340218,Publicidad y Propaganda en Medios de Comunicaci�n Masiva,634.02.18,gt_budget.530218,
6340219,Publicidad y Propaganda Usando Otros Medios,634.02.19,gt_budget.530219,
6340235,Servicio de Alimentaci�n,634.02.35,gt_budget.530235,
6340299,Otros Servicios Generales,634.02.99,gt_budget.530299,
6340301,Pasajes al Interior,634.03.01,gt_budget.530301,
6340302,Pasajes al Exterior,634.03.02,gt_budget.530302,
6340303,Vi�ticos y Subsistencias en el Interior,634.03.03,gt_budget.530303,
6340304,Vi�ticos y Subsistencias en el Exterior,634.03.04,gt_budget.530304,
6340305,Mudanzas e Instalaci�n,634.03.05,gt_budget.530305,
73080301,"Gastos en Terrenos (Instalaci�n, Mantenimiento y Reparaciones)",634.04.01,gt_budget.530401,
73080302,"Edificios, Locales, Residencias y Cableado Estructurado (Instalaci�n, Mantenimiento y Reparaciones)",634.04.02,gt_budget.530402,
73080303,"Gastos en Mobiliarios (Instalaci�n, Mantenimiento y Reparaciones)",634.04.03,gt_budget.530403,
73080304,"Gastos en Maquinarias y Equipos (Instalaci�n, Mantenimiento y Reparaciones)",634.04.04,gt_budget.530404,
73080305,"Gastos en Veh�culos  (Instalaci�n, Mantenimiento y Reparaciones)",634.04.05,gt_budget.530405,
73080306,"Gastos en Herramientas  (Instalaci�n, Mantenimiento y Reparaciones)",634.04.06,gt_budget.530406,
73080308,"Bienes Art�sticos, Culturales y Accesorios de la Escolta Presidencial",634.04.08,gt_budget.530408,
73080309,Gastos en Libros y Colecciones,634.04.09,gt_budget.530409,
73080310,Gastos en Bienes de Uso B�lico y de Seguridad P�blica,634.04.10,gt_budget.530410,
73080317,Gastos en Obras de Infraestructura,634.04.17,gt_budget.530417,
73080318,Gastos en Mantenimiento de �reas Verdes y Arreglo de V�as Internas,634.04.18,gt_budget.530418,
73080399,"Otros Gastos en Instalaciones, Mantenimientos y Reparaciones",634.04.99,gt_budget.530499,
6340501,Arrendamientos de Terrenos,634.05.01,gt_budget.530501,
6340502,"Arrendamiento de Edificios, Locales, Residencias, Parqueaderos, Casilleros Judiciales y Bancarios",634.05.02,gt_budget.530502,
6340503,Arrendamientos de Mobiliarios,634.05.03,gt_budget.530503,
6340504,Arrendamientos de Maquinarias y Equipos,634.05.04,gt_budget.530504,
6340505,Arrendamientos de Veh�culos,634.05.05,gt_budget.530505,
6340506,Arrendamientos de Herramientas,634.05.06,gt_budget.530506,
6340599,Otros Arrendamientos de Bienes,634.05.99,gt_budget.530599,
6340601,"Consultor�a, Asesor�a e Investigaci�n Especializada",634.06.01,gt_budget.530601,
6340602,Servicios de Auditoria,634.06.02,gt_budget.530602,
6340603,Servicios de Capacitaci�n,634.06.03,gt_budget.530603,
6340604,Fiscalizaci�n e Inspecciones T�cnicas,634.06.04,gt_budget.530604,
6340605,Estudio y Dise�o de Proyectos,634.06.05,gt_budget.530605,
6340606,Honorarios por Contratos Civiles de Servicios,634.06.06,gt_budget.530606,
6340701,"Desarrollo, Actualizaci�n, Asistencia T�cnica y Soporte de Sistemas Inform�ticos",634.07.01,gt_budget.530701,
6340702,Arrendamiento y Licencias de Uso de Paquetes Inform�ticos,634.07.02,gt_budget.530702,
6340703,Arrendamiento de Equipos Inform�ticos,634.07.03,gt_budget.530703,
6340704,Mantenimiento y Reparaci�n de Equipos y Sistemas Inform�ticos,634.07.04,gt_budget.530704,
73080701,Alimentos y Bebidas,634.08.01,gt_budget.530801,
73080702,"Vestuario, Lencer�a, Prendas de Protecci�n y Accesorios para Uniformes Militares y Polic�as",634.08.02,gt_budget.530802,
73080703,Combustibles y Lubricantes,634.08.03,gt_budget.530803,
73080704,Materiales de Oficina,634.08.04,gt_budget.530804,
73080705,Materiales de Aseo,634.08.05,gt_budget.530805,
73080706,Herramientas (Bienes de Uso y Consumo Corriente),634.08.06,gt_budget.530806,
73080707,"Materiales de Impresi�n, Fotograf�a, Reproducci�n y Publicaciones",634.08.07,gt_budget.530807,
73080708,Instrumental M�dico Menor,634.08.08,gt_budget.530808,
73080709,Medicinas y Productos Farmac�uticos,634.08.09,gt_budget.530809,
73080710,Materiales para Laboratorio y Uso M�dico,634.08.10,gt_budget.530810,
73080711,"Insumos, Bienes, Materiales y Suministros para la Construcci�n, El�ctricos, Plomer�a, Carpinter�a, Se�alizaci�n Vial, Navegaci�n y Contra Incendios",634.08.11,gt_budget.530811,
73080712,Materiales Did�cticos,634.08.12,gt_budget.530812,
73080713,Repuestos y Accesorios,634.08.13,gt_budget.530813,
73080714,"Suministros para Actividades Agropecuarias, Pesca y Caza",634.08.14,gt_budget.530814,
73080799,Otros Bienes de Uso y Consumo Corriente,634.08.99,gt_budget.530899,
6341001,Materiales para Log�stica,634.10.01,gt_budget.531001,
6341002,Suministros para la Defensa y Seguridad P�blica,634.10.02,gt_budget.531002,
6341113,Devoluci�n de Garant�as,634.11.13,gt_budget.570213,
6341114,Devoluci�n de Fianzas,634.11.14,gt_budget.570214,
6344503,Mobiliarios (Bienes Muebles no Depreciables),634.45.03,gt_budget.531403,
6344504,Maquinarias y Equipos (Bienes Muebles no Depreciables),634.45.04,gt_budget.531404,
6344701,Intangibles,634.47.01,gt_budget.840401,
6350101,Impuesto al Valor Agregado,635.01.01,gt_budget.570101,
6350102,"Tasas Generales, Impuestos, Contribuciones, Permisos, Licencias y Patentes",635.01.02,gt_budget.570102,
6350103,Tasas Portuarias,635.01.03,gt_budget.570103,
6350104,Contribuciones Especiales y de Mejora,635.01.04,gt_budget.570104,
6350199,"Otros Impuestos, Tasas y Contribuciones",635.01.99,gt_budget.570199,
6350201,Intereses al Sector P�blico Financiero,635.02.01,gt_budget.560201,
6350202,Intereses al Sector P�blico no Financiero,635.02.02,gt_budget.560202,
6350203,Intereses al Sector Privado Financiero,635.02.03,gt_budget.560203,
6350204,Intereses al Sector Privado no Financiero,635.02.04,gt_budget.560204,
6350205,Intereses a la Seguridad Social,635.02.05,gt_budget.560205,
6350206,Comisiones y Otros Cargos,635.02.06,gt_budget.560206,
6350301,Intereses a Organismos Multilaterales,635.03.01,gt_budget.560301,
6350302,Intereses a Gobiernos y Organismos Gubernamentales,635.03.02,gt_budget.560302,
6350303,Intereses al Sector Privado Financiero,635.03.03,gt_budget.560303,
6350304,Intereses al Sector Privado no Financiero,635.03.04,gt_budget.560304,
6350306,Comisiones y Otros Cargos,635.03.06,gt_budget.560306,
6350401,Seguros,635.04.01,gt_budget.570201,
6350402,Seguros de Desgravamen y de Saldos,635.04.02,gt_budget.570202,
6350403,Comisiones Bancarias,635.04.03,gt_budget.570203,
6350404,Reajustes de Inversiones,635.04.04,gt_budget.570204,
6350405,Diferencial Cambiario,635.04.05,gt_budget.570205,
6350406,Costas Judiciales  Tr�mites Notariales y Legalizaci�n de Documentos,635.04.06,gt_budget.570206,
6350407,Comisiones y Participaciones por Denuncias,635.04.07,gt_budget.570207,
6350411,Prima de Riesgo de Instituciones Financieras,635.04.11,gt_budget.570211,
6350413,Devoluci�n de Garant�as,635.04.13,gt_budget.570213,
6350414,Devoluci�n de Fianzas,635.04.14,gt_budget.570214,
6350499,Otros Gastos Financieros,635.04.99,gt_budget.570299,
6350501,Dietas,635.05.01,gt_budget.570301,
6350701,Intereses de Certificados del Tesoro,635.07.01,gt_budget.560101,
6350702,Intereses de Bonos del Estado,635.07.02,gt_budget.560102,
6350706,"Descuentos, Comisiones y Otros Cargos en T�tulos y Valores",635.07.06,gt_budget.560106,
6350799,Intereses Otros T�tulos y Valores,635.07.99,gt_budget.560199,
6360101,Al Gobierno Central,636.01.01,gt_budget.580101,
6360102,A Entidades Descentralizadas y Aut�nomas (Transferencias Corrientes al Sector P�blico),636.01.02,gt_budget.580102,
6360103,A Empresas P�blicas,636.01.03,gt_budget.580103,
6360104,A Gobiernos Aut�nomos Descentralizados,636.01.04,gt_budget.580104,
6360105,A la Seguridad Social,636.01.05,gt_budget.580105,
6360106,A Entidades Financieras P�blicas,636.01.06,gt_budget.580106,
6360110,Fondo de Contingencias,636.01.10,gt_budget.580110,
6360203,Al Sector Privado Financiero,636.02.03,gt_budget.580203,
6360204,Al Sector Privado no Financiero,636.02.04,gt_budget.580204,
6360205,Indemnizaciones por Afectaciones a los Derechos Humanos,636.02.05,gt_budget.580205,
6360206,Aporte a Favor de los Alumnos Maestros de los Institutos Pedag�gicos Hispanos y Biling�es,636.02.06,gt_budget.580206,
6360301,A Organismos Multilaterales,636.03.01,gt_budget.580301,
6360302,A Gobiernos y Organismos Gubernamentales,636.03.02,gt_budget.580302,
6360303,Al Sector Privado Financiero,636.03.03,gt_budget.580303,
6360304,Al Sector Privado no Financiero,636.03.04,gt_budget.580304,
6360401,Por Exportaci�n de Hidrocarburos y Derivados,636.04.01,gt_budget.580401,
6360402,Por Impuestos y Exportaciones de Crudo para Universidades y Escuelas Polit�cnicas,636.04.02,gt_budget.580402,
6360403,Para Empresas P�blicas,636.04.03,gt_budget.580403,
6360404,Por Planillas de Telecomunicaciones,636.04.04,gt_budget.580404,
6360405,Para Financiamiento de la Administraci�n de la Seguridad Social,636.04.05,gt_budget.580405,
6360407,Por Aplicaci�n de Fondos Ajenos,636.04.07,gt_budget.580407,
6360408,Por Aplicaci�n de Cuentas y Fondos Especiales,636.04.08,gt_budget.580408,
6360411,Por Rendimientos de los Sistemas Contables del Banco Central,636.04.11,gt_budget.580411,
6360414,Aportes Sobre Dep�sitos de Instituciones Financieras,636.04.14,gt_budget.580414,
6360415,Entrega de Dep�sitos Inmovilizados,636.04.15,gt_budget.580415,
6360499,Otras Participaciones Corrientes (Aportes y Participaciones al Sector Publico),636.04.99,gt_budget.580499,
6360501,De Precios a Entes P�blicos,636.05.01,gt_budget.580501,
6360502,De Precios a Entes Privados,636.05.02,gt_budget.580502,
6360503,De Tarifas a Entes P�blicos,636.05.03,gt_budget.580503,
6360504,De Tarifas a Entes Privados,636.05.04,gt_budget.580504,
6360505,Subsidio a la Vivienda,636.05.05,gt_budget.580505,
6360506,Bono de Desarrollo Humano,636.05.06,gt_budget.580506,
6360599,Otros Subsidios,636.05.99,gt_budget.580599,
6361001,Al Gobierno Central,636.10.01,gt_budget.780101,
6361002,A Entidades Descentralizadas y Aut�nomas,636.10.02,gt_budget.780102,
6361003,A Empresas P�blicas,636.10.03,gt_budget.780103,
6361004,A Gobiernos Aut�nomos Descentralizados,636.10.04,gt_budget.780104,
6361005,A la Seguridad Social,636.10.05,gt_budget.780105,
6361006,A Entidades Financieras P�blicas,636.10.06,gt_budget.780106,
6361008,A Cuentas o Fondos Especiales,636.10.08,gt_budget.780108,
6361103,Al Sector Privado Financiero,636.11.03,gt_budget.780203,
6361104,Al Sector Privado no Financiero,636.11.04,gt_budget.780204,
6361106,Becas,636.11.06,gt_budget.780206,
6362101,Al Gobierno Central,636.21.01,gt_budget.880101,
6362102,A Entidades Descentralizadas y Aut�nomas,636.21.02,gt_budget.880102,
6362103,A Empresas P�blicas,636.21.03,gt_budget.880103,
6362104,A Gobiernos Aut�nomos Descentralizados,636.21.04,gt_budget.880104,
6362105,A la Seguridad Social,636.21.05,gt_budget.880105,
6362106,A Entidades Financieras P�blicas,636.21.06,gt_budget.880106,
6362108,A Fondos y Cuentas Especiales,636.21.08,gt_budget.880108,
6362110,Al Fondo de Contingencias,636.21.10,gt_budget.880110,
6362111,A Gobiernos Aut�nomos Descentralizados,636.21.11,gt_budget.880111,
6362203,Al Sector Privado Financiero,636.22.03,gt_budget.880203,
6362204,Al Sector Privado no Financiero,636.22.04,gt_budget.880204,
6362401,Por Exportaci�n de Hidrocarburos y Derivados,636.24.01,gt_budget.880401,
6362402,Por Aplicaci�n del Fondo de Inversi�n Petrolera,636.24.02,gt_budget.880402,
6362499,Por Otras Participaciones y Aportes,636.24.99,gt_budget.880499,
6379901,Obligaciones de Ejercicios Anteriores por Gastos en Personal,637.99.01,gt_budget.990101,
6379902,Obligaciones de Ejercicios Anteriores por Gastos de Bienes y Servicios,637.99.02,gt_budget.990102,
6379903,Obligaciones de Ejercicios Anteriores por Otros Gastos,637.99.03,gt_budget.990103,
