id,name,agrupa,texto,regla
6240206,6240206,PRESUPUESTO BALANCE,El haber de la cuenta 6240206 debe ser igual al recaudado de la partida 140206,"abs((cedula.get('140206',0) and cedula['140206']['devengado_amount']) - (balance.get('6240206',0) and balance['6240206']['haber_flujo']))<0.001"
6240207,6240207,PRESUPUESTO BALANCE,El haber de la cuenta 6240207 debe ser igual al recaudado de la partida 140207,"abs((cedula.get('140207',0) and cedula['140207']['devengado_amount']) - (balance.get('6240207',0) and balance['6240207']['haber_flujo']))<0.001"
6240210,6240210,PRESUPUESTO BALANCE,El haber de la cuenta 6240210 debe ser igual al recaudado de la partida 140210,"abs((cedula.get('140210',0) and cedula['140210']['devengado_amount']) - (balance.get('6240210',0) and balance['6240210']['haber_flujo']))<0.001"
6240299,6240299,PRESUPUESTO BALANCE,El haber de la cuenta 6240299 debe ser igual al recaudado de la partida 140299,"abs((cedula.get('140299',0) and cedula['140299']['devengado_amount']) - (balance.get('6240299',0) and balance['6240299']['haber_flujo']))<0.001"
6240301,6240301,PRESUPUESTO BALANCE,El haber de la cuenta 6240301 debe ser igual al recaudado de la partida 140301,"abs((cedula.get('140301',0) and cedula['140301']['devengado_amount']) - (balance.get('6240301',0) and balance['6240301']['haber_flujo']))<0.001"
6240302,6240302,PRESUPUESTO BALANCE,El haber de la cuenta 6240302 debe ser igual al recaudado de la partida 140302,"abs((cedula.get('140302',0) and cedula['140302']['devengado_amount']) - (balance.get('6240302',0) and balance['6240302']['haber_flujo']))<0.001"
6240303,6240303,PRESUPUESTO BALANCE,El haber de la cuenta 6240303 debe ser igual al recaudado de la partida 140303,"abs((cedula.get('140303',0) and cedula['140303']['devengado_amount']) - (balance.get('6240303',0) and balance['6240303']['haber_flujo']))<0.001"
6240304,6240304,PRESUPUESTO BALANCE,El haber de la cuenta 6240304 debe ser igual al recaudado de la partida 140304,"abs((cedula.get('140304',0) and cedula['140304']['devengado_amount']) - (balance.get('6240304',0) and balance['6240304']['haber_flujo']))<0.001"
6240305,6240305,PRESUPUESTO BALANCE,El haber de la cuenta 6240305 debe ser igual al recaudado de la partida 140305,"abs((cedula.get('140305',0) and cedula['140305']['devengado_amount']) - (balance.get('6240305',0) and balance['6240305']['haber_flujo']))<0.001"
6240306,6240306,PRESUPUESTO BALANCE,El haber de la cuenta 6240306 debe ser igual al recaudado de la partida 140306,"abs((cedula.get('140306',0) and cedula['140306']['devengado_amount']) - (balance.get('6240306',0) and balance['6240306']['haber_flujo']))<0.001"
6240307,6240307,PRESUPUESTO BALANCE,El haber de la cuenta 6240307 debe ser igual al recaudado de la partida 140307,"abs((cedula.get('140307',0) and cedula['140307']['devengado_amount']) - (balance.get('6240307',0) and balance['6240307']['haber_flujo']))<0.001"
6240308,6240308,PRESUPUESTO BALANCE,El haber de la cuenta 6240308 debe ser igual al recaudado de la partida 140308,"abs((cedula.get('140308',0) and cedula['140308']['devengado_amount']) - (balance.get('6240308',0) and balance['6240308']['haber_flujo']))<0.001"
6240309,6240309,PRESUPUESTO BALANCE,El haber de la cuenta 6240309 debe ser igual al recaudado de la partida 140309,"abs((cedula.get('140309',0) and cedula['140309']['devengado_amount']) - (balance.get('6240309',0) and balance['6240309']['haber_flujo']))<0.001"
6240310,6240310,PRESUPUESTO BALANCE,El haber de la cuenta 6240310 debe ser igual al recaudado de la partida 140310,"abs((cedula.get('140310',0) and cedula['140310']['devengado_amount']) - (balance.get('6240310',0) and balance['6240310']['haber_flujo']))<0.001"
6240311,6240311,PRESUPUESTO BALANCE,El haber de la cuenta 6240311 debe ser igual al recaudado de la partida 140311,"abs((cedula.get('140311',0) and cedula['140311']['devengado_amount']) - (balance.get('6240311',0) and balance['6240311']['haber_flujo']))<0.001"
6240312,6240312,PRESUPUESTO BALANCE,El haber de la cuenta 6240312 debe ser igual al recaudado de la partida 140312,"abs((cedula.get('140312',0) and cedula['140312']['devengado_amount']) - (balance.get('6240312',0) and balance['6240312']['haber_flujo']))<0.001"
6240399,6240399,PRESUPUESTO BALANCE,El haber de la cuenta 6240399 debe ser igual al devengado de la partida 140399,"abs((cedula.get('140399',0) and cedula['140399']['devengado_amount']) - (balance.get('6240399',0) and balance['6240399']['haber_flujo']))<0.001"
6240401,6240401,PRESUPUESTO BALANCE,El haber de la cuenta 6240401 debe ser igual al recaudado de la partida 140401,"abs((cedula.get('140401',0) and cedula['140401']['devengado_amount']) - (balance.get('6240401',0) and balance['6240401']['haber_flujo']))<0.001"
6240402,6240402,PRESUPUESTO BALANCE,El haber de la cuenta 6240402 debe ser igual al recaudado de la partida 140402,"abs((cedula.get('140402',0) and cedula['140402']['devengado_amount']) - (balance.get('6240402',0) and balance['6240402']['haber_flujo']))<0.001"
6240403,6240403,PRESUPUESTO BALANCE,El haber de la cuenta 6240403 debe ser igual al recaudado de la partida 140403,"abs((cedula.get('140403',0) and cedula['140403']['devengado_amount']) - (balance.get('6240403',0) and balance['6240403']['haber_flujo']))<0.001"
6240702,6240702,PRESUPUESTO BALANCE,El haber de la cuenta 6240702 debe ser igual al recaudado de la partida 240202,"abs((cedula.get('240202',0) and cedula['240202']['devengado_amount']) - (balance.get('6240702',0) and balance['6240702']['haber_flujo']))<0.001"
6240799,6240799,PRESUPUESTO BALANCE,El haber de la cuenta 6240799 debe ser igual al recaudado de la partida 240299,"abs((cedula.get('240299',0) and cedula['240299']['devengado_amount']) - (balance.get('6240799',0) and balance['6240799']['haber_flujo']))<0.001"
6242103,6242103,PRESUPUESTO BALANCE,El haber de la cuenta 6242103 o 6242203 debe ser igual al recaudado de la partida 240103,"abs((cedula.get('240103',0) and cedula['240103']['devengado_amount']) - (balance.get('6242103',0) and balance['6242103']['haber_flujo']) - (balance.get('6242203',0) and balance['6242203']['haber_flujo']))<0.001"
6242104,6242104,PRESUPUESTO BALANCE,El haber de la cuenta 6242104 0 6242204 debe ser igual al recaudado de la partida 240104,"abs((cedula.get('240104',0) and cedula['240104']['devengado_amount']) - (balance.get('6242104',0) and balance['6242104']['haber_flujo']) - (balance.get('6242204',0) and balance['6242204']['haber_flujo']))<0.001"
6242105,6242105,PRESUPUESTO BALANCE,El haber de la cuenta 6242105 o 6242205 debe ser igual al recaudado de la partida 240105,"abs((cedula.get('240105',0) and cedula['240105']['devengado_amount']) - (balance.get('6242105',0) and balance['6242105']['haber_flujo'])- (balance.get('6242205',0) and balance['6242205']['haber_flujo']))<0.001"
6242106,6242106,PRESUPUESTO BALANCE,El haber de la cuenta 6242106 o 6242206 debe ser igual al recaudado de la partida 240106,"abs((cedula.get('240106',0) and cedula['240106']['devengado_amount']) - (balance.get('6242106',0) and balance['6242106']['haber_flujo'])- (balance.get('6242206',0) and balance['6242206']['haber_flujo']))<0.001"
6242107,6242107,PRESUPUESTO BALANCE,El haber de la cuenta 6242107 o 6242207 debe ser igual al recaudado de la partida 240107,"abs((cedula.get('240107',0) and cedula['240107']['devengado_amount']) - (balance.get('6242107',0) and balance['6242107']['haber_flujo']) - (balance.get('6242207',0) and balance['6242207']['haber_flujo']))<0.001"
6242108,6242108,PRESUPUESTO BALANCE,El haber de la cuenta 6242108 o 6240208 debe ser igual al recaudado de la partida 240108,"abs((cedula.get('240108',0) and cedula['240108']['devengado_amount']) - (balance.get('6242108',0) and balance['6242108']['haber_flujo']) - (balance.get('6242208',0) and balance['6242208']['haber_flujo']))<0.001"
6242109,6242109,PRESUPUESTO BALANCE,El haber de la cuenta 6242109 o 6242209 debe ser igual al recaudado de la partida 240109,"abs((cedula.get('240109',0) and cedula['240109']['devengado_amount']) - (balance.get('6242109',0) and balance['6242109']['haber_flujo'])- (balance.get('6242209',0) and balance['6242209']['haber_flujo']))<0.001"
6242110,6242110,PRESUPUESTO BALANCE,El haber de la cuenta 6242110 o 6242210 debe ser igual al recaudado de la partida 240110,"abs((cedula.get('240110',0) and cedula['240110']['devengado_amount']) - (balance.get('6242110',0) and balance['6242110']['haber_flujo'])- (balance.get('6242210',0) and balance['6242210']['haber_flujo']))<0.001"
6242401,6242401,PRESUPUESTO BALANCE,El haber de la cuenta 6242401-6242301-6240701 debe ser igual al recaudado de la partida 240201,"abs((cedula.get('240201',0) and cedula['240201']['devengado_amount']) - (balance.get('6242401',0) and balance['6242401']['haber_flujo']) - (balance.get('6240701',0) and balance['6240701']['haber_flujo']) - (balance.get('6242301',0) and balance['6242301']['haber_flujo']))<0.001"
6242402,6242402,PRESUPUESTO BALANCE,El haber de la cuenta 6242402 o 6242302 debe ser igual al recaudado de la partida 240202,"abs((cedula.get('240202',0) and cedula['240202']['devengado_amount']) - (balance.get('6242402',0) and balance['6242402']['haber_flujo'])- (balance.get('6242302',0) and balance['6242302']['haber_flujo']))<0.001"
6242403,6242403,PRESUPUESTO BALANCE,El haber de la cuenta 6242403 o 6242303 debe ser igual al recaudado de la partida 240203,"abs((cedula.get('240203',0) and cedula['240203']['devengado_amount']) - (balance.get('6242403',0) and balance['6242403']['haber_flujo'])- (balance.get('6242303',0) and balance['6242303']['haber_flujo']))<0.001"
6242499,6242499,PRESUPUESTO BALANCE,El haber de la cuenta 6242499 o 6242399 debe ser igual al recaudado de la partida 240299,"abs((cedula.get('240299',0) and cedula['240299']['devengado_amount']) - (balance.get('6242499',0) and balance['6242499']['haber_flujo'])- (balance.get('6242399',0) and balance['6242399']['haber_flujo']))<0.001"
6242712,6242712,PRESUPUESTO BALANCE,El haber de la cuenta 6242712 debe ser igual al recaudado de la partida 240401,"abs((cedula.get('240401',0) and cedula['240401']['devengado_amount']) - (balance.get('6242712',0) and balance['6242712']['haber_flujo']))<0.001"
6243501,6243501,PRESUPUESTO BALANCE,El haber de la cuenta 6243501 debe ser igual al recaudado de la partida 240501,"abs((cedula.get('240501',0) and cedula['240501']['devengado_amount']) - (balance.get('6243501',0) and balance['6243501']['haber_flujo']))<0.001"
6243502,6243502,PRESUPUESTO BALANCE,El haber de la cuenta 6243502 debe ser igual al recaudado de la partida 240502,"abs((cedula.get('240502',0) and cedula['240502']['devengado_amount']) - (balance.get('6243502',0) and balance['6243502']['haber_flujo']))<0.001"
6243503,6243503,PRESUPUESTO BALANCE,El haber de la cuenta 6243503 debe ser igual al recaudado de la partida 240503,"abs((cedula.get('240503',0) and cedula['240503']['devengado_amount']) - (balance.get('6243503',0) and balance['6243503']['haber_flujo']))<0.001"
6243504,6243504,PRESUPUESTO BALANCE,El haber de la cuenta 6243504 debe ser igual al recaudado de la partida 240504,"abs((cedula.get('240504',0) and cedula['240504']['devengado_amount']) - (balance.get('6243504',0) and balance['6243504']['haber_flujo']))<0.001"
6243506,6243506,PRESUPUESTO BALANCE,El haber de la cuenta 6243506 debe ser igual al recaudado de la partida 240506,"abs((cedula.get('240506',0) and cedula['240506']['devengado_amount']) - (balance.get('6243506',0) and balance['6243506']['haber_flujo']))<0.001"
6243507,6243507,PRESUPUESTO BALANCE,El haber de la cuenta 6243507 debe ser igual al recaudado de la partida 240507,"abs((cedula.get('240507',0) and cedula['240507']['devengado_amount']) - (balance.get('6243507',0) and balance['6243507']['haber_flujo']))<0.001"
6243508,6243508,PRESUPUESTO BALANCE,El haber de la cuenta 6243508 debe ser igual al recaudado de la partida 240508,"abs((cedula.get('240508',0) and cedula['240508']['devengado_amount']) - (balance.get('6243508',0) and balance['6243508']['haber_flujo']))<0.001"
6243509,6243509,PRESUPUESTO BALANCE,El haber de la cuenta 6243509 debe ser igual al recaudado de la partida 240509,"abs((cedula.get('240509',0) and cedula['240509']['devengado_amount']) - (balance.get('6243509',0) and balance['6243509']['haber_flujo']))<0.001"
6243511,6243511,PRESUPUESTO BALANCE,El haber de la cuenta 6243511 debe ser igual al recaudado de la partida 240511,"abs((cedula.get('240511',0) and cedula['240511']['devengado_amount']) - (balance.get('6243511',0) and balance['6243511']['haber_flujo']))<0.001"
6243599,6243599,PRESUPUESTO BALANCE,El haber de la cuenta 6243599 debe ser igual al recaudado de la partida 240599,"abs((cedula.get('240599',0) and cedula['240599']['devengado_amount']) - (balance.get('6243599',0) and balance['6243599']['haber_flujo']))<0.001"
6250101,6250101,PRESUPUESTO BALANCE,El haber de la cuenta 6250101 debe ser igual al recaudado de la partida 170101,"abs((cedula.get('170101',0) and cedula['170101']['devengado_amount']) - (balance.get('6250101',0) and balance['6250101']['haber_flujo']))<0.001"
6250102,6250102,PRESUPUESTO BALANCE,El haber de la cuenta 6250102 debe ser igual al recaudado de la partida 170102,"abs((cedula.get('170102',0) and cedula['170102']['devengado_amount']) - (balance.get('6250102',0) and balance['6250102']['haber_flujo']))<0.001"
6250103,6250103,PRESUPUESTO BALANCE,El haber de la cuenta 6250103 debe ser igual al recaudado de la partida 170103,"abs((cedula.get('170103',0) and cedula['170103']['devengado_amount']) - (balance.get('6250103',0) and balance['6250103']['haber_flujo']))<0.001"
6250104,6250104,PRESUPUESTO BALANCE,El haber de la cuenta 6250104 debe ser igual al recaudado de la partida 170104,"abs((cedula.get('170104',0) and cedula['170104']['devengado_amount']) - (balance.get('6250104',0) and balance['6250104']['haber_flujo']))<0.001"
6250105,6250105,PRESUPUESTO BALANCE,El haber de la cuenta 6250105 debe ser igual al recaudado de la partida 170105,"abs((cedula.get('170105',0) and cedula['170105']['devengado_amount']) - (balance.get('6250105',0) and balance['6250105']['haber_flujo']))<0.001"
6250106,6250106,PRESUPUESTO BALANCE,El haber de la cuenta 6250106 debe ser igual al recaudado de la partida 170106,"abs((cedula.get('170106',0) and cedula['170106']['devengado_amount']) - (balance.get('6250106',0) and balance['6250106']['haber_flujo']))<0.001"
6250107,6250107,PRESUPUESTO BALANCE,El haber de la cuenta 6250107 debe ser igual al recaudado de la partida 170107,"abs((cedula.get('170107',0) and cedula['170107']['devengado_amount']) - (balance.get('6250107',0) and balance['6250107']['haber_flujo']))<0.001"
6250108,6250108,PRESUPUESTO BALANCE,El haber de la cuenta 6250108 debe ser igual al recaudado de la partida 170108,"abs((cedula.get('170108',0) and cedula['170108']['devengado_amount']) - (balance.get('6250108',0) and balance['6250108']['haber_flujo']))<0.001"
6250109,6250109,PRESUPUESTO BALANCE,El haber de la cuenta 6250109 debe ser igual al recaudado de la partida 170109,"abs((cedula.get('170109',0) and cedula['170109']['devengado_amount']) - (balance.get('6250109',0) and balance['6250109']['haber_flujo']))<0.001"
6250110,6250110,PRESUPUESTO BALANCE,El haber de la cuenta 6250110 debe ser igual al recaudado de la partida 170110,"abs((cedula.get('170110',0) and cedula['170110']['devengado_amount']) - (balance.get('6250110',0) and balance['6250110']['haber_flujo']))<0.001"
6250111,6250111,PRESUPUESTO BALANCE,El haber de la cuenta 6250111 debe ser igual al recaudado de la partida 170111,"abs((cedula.get('170111',0) and cedula['170111']['devengado_amount']) - (balance.get('6250111',0) and balance['6250111']['haber_flujo']))<0.001"
6250112,6250112,PRESUPUESTO BALANCE,El haber de la cuenta 6250112 debe ser igual al recaudado de la partida 170112,"abs((cedula.get('170112',0) and cedula['170112']['devengado_amount']) - (balance.get('6250112',0) and balance['6250112']['haber_flujo']))<0.001"
6250199,6250199,PRESUPUESTO BALANCE,El haber de la cuenta 6250199 debe ser igual al recaudado de la partida 170199,"abs((cedula.get('170199',0) and cedula['170199']['devengado_amount']) - (balance.get('6250199',0) and balance['6250199']['haber_flujo']))<0.001"
6250201,6250201,PRESUPUESTO BALANCE,El haber de la cuenta 6250201 debe ser igual al recaudado de la partida 170201,"abs((cedula.get('170201',0) and cedula['170201']['devengado_amount']) - (balance.get('6250201',0) and balance['6250201']['haber_flujo']))<0.001"
6250202,6250202,PRESUPUESTO BALANCE,El haber de la cuenta 6250202 debe ser igual al recaudado de la partida 170202,"abs((cedula.get('170202',0) and cedula['170202']['devengado_amount']) - (balance.get('6250202',0) and balance['6250202']['haber_flujo']))<0.001"
6250203,6250203,PRESUPUESTO BALANCE,El haber de la cuenta 6250203 debe ser igual al recaudado de la partida 170203,"abs((cedula.get('170203',0) and cedula['170203']['devengado_amount']) - (balance.get('6250203',0) and balance['6250203']['haber_flujo']))<0.001"
6250204,6250204,PRESUPUESTO BALANCE,El haber de la cuenta 6250204 debe ser igual al recaudado de la partida 170204,"abs((cedula.get('170204',0) and cedula['170204']['devengado_amount']) - (balance.get('6250204',0) and balance['6250204']['haber_flujo']))<0.001"
6250205,6250205,PRESUPUESTO BALANCE,El haber de la cuenta 6250205 debe ser igual al recaudado de la partida 170205,"abs((cedula.get('170205',0) and cedula['170205']['devengado_amount']) - (balance.get('6250205',0) and balance['6250205']['haber_flujo']))<0.001"
6250206,6250206,PRESUPUESTO BALANCE,El haber de la cuenta 6250206 debe ser igual al recaudado de la partida 170206,"abs((cedula.get('170206',0) and cedula['170206']['devengado_amount']) - (balance.get('6250206',0) and balance['6250206']['haber_flujo']))<0.001"
6250207,6250207,PRESUPUESTO BALANCE,El haber de la cuenta 6250207 debe ser igual al recaudado de la partida 170207,"abs((cedula.get('170207',0) and cedula['170207']['devengado_amount']) - (balance.get('6250207',0) and balance['6250207']['haber_flujo']))<0.001"
6250299,6250299,PRESUPUESTO BALANCE,El haber de la cuenta 6250299 debe ser igual al recaudado de la partida 170299,"abs((cedula.get('170299',0) and cedula['170299']['devengado_amount']) - (balance.get('6250299',0) and balance['6250299']['haber_flujo']))<0.001"
6250301,6250301,PRESUPUESTO BALANCE,El haber de la cuenta 6250301 debe ser igual al recaudado de la partida 170301,"abs((cedula.get('170301',0) and cedula['170301']['devengado_amount']) - (balance.get('6250301',0) and balance['6250301']['haber_flujo']))<0.001"
6250302,6250302,PRESUPUESTO BALANCE,El haber de la cuenta 6250302 debe ser igual al recaudado de la partida 170302,"abs((cedula.get('170302',0) and cedula['170302']['devengado_amount']) - (balance.get('6250302',0) and balance['6250302']['haber_flujo']))<0.001"
6250303,6250303,PRESUPUESTO BALANCE,El haber de la cuenta 6250303 debe ser igual al recaudado de la partida 170303,"abs((cedula.get('170303',0) and cedula['170303']['devengado_amount']) - (balance.get('6250303',0) and balance['6250303']['haber_flujo']))<0.001"
6250305,6250305,PRESUPUESTO BALANCE,El haber de la cuenta 6250305 debe ser igual al recaudado de la partida 170305,"abs((cedula.get('170305',0) and cedula['170305']['devengado_amount']) - (balance.get('6250305',0) and balance['6250305']['haber_flujo']))<0.001"
6250306,6250306,PRESUPUESTO BALANCE,El haber de la cuenta 6250306 debe ser igual al recaudado de la partida 170306,"abs((cedula.get('170306',0) and cedula['170306']['devengado_amount']) - (balance.get('6250306',0) and balance['6250306']['haber_flujo']))<0.001"
6250399,6250399,PRESUPUESTO BALANCE,El haber de la cuenta 6250399 debe ser igual al recaudado de la partida 170399,"abs((cedula.get('170399',0) and cedula['170399']['devengado_amount']) - (balance.get('6250399',0) and balance['6250399']['haber_flujo']))<0.001"
6250401,6250401,PRESUPUESTO BALANCE,El haber de la cuenta 6250401 debe ser igual al recaudado de la partida 170401,"abs((cedula.get('170401',0) and cedula['170401']['devengado_amount']) - (balance.get('6250401',0) and balance['6250401']['haber_flujo']))<0.001"
6250402,6250402,PRESUPUESTO BALANCE,El haber de la cuenta 6250402 debe ser igual al recaudado de la partida 170402,"abs((cedula.get('170402',0) and cedula['170402']['devengado_amount']) - (balance.get('6250402',0) and balance['6250402']['haber_flujo']))<0.001"
6250403,6250403,PRESUPUESTO BALANCE,El haber de la cuenta 6250403 debe ser igual al recaudado de la partida 170403,"abs((cedula.get('170403',0) and cedula['170403']['devengado_amount']) - (balance.get('6250403',0) and balance['6250403']['haber_flujo']))<0.001"
6250404,6250404,PRESUPUESTO BALANCE,El haber de la cuenta 6250404 debe ser igual al recaudado de la partida 170404,"abs((cedula.get('170404',0) and cedula['170404']['devengado_amount']) - (balance.get('6250404',0) and balance['6250404']['haber_flujo']))<0.001"
6250405,6250405,PRESUPUESTO BALANCE,El haber de la cuenta 6250405 debe ser igual al recaudado de la partida 170405,"abs((cedula.get('170405',0) and cedula['170405']['devengado_amount']) - (balance.get('6250405',0) and balance['6250405']['haber_flujo']))<0.001"
6250406,6250406,PRESUPUESTO BALANCE,El haber de la cuenta 6250406 debe ser igual al recaudado de la partida 170406,"abs((cedula.get('170406',0) and cedula['170406']['devengado_amount']) - (balance.get('6250406',0) and balance['6250406']['haber_flujo']))<0.001"
6250407,6250407,PRESUPUESTO BALANCE,El haber de la cuenta 6250407 debe ser igual al recaudado de la partida 170407,"abs((cedula.get('170407',0) and cedula['170407']['devengado_amount']) - (balance.get('6250407',0) and balance['6250407']['haber_flujo']))<0.001"
6250499,6250499,PRESUPUESTO BALANCE,El haber de la cuenta 6250499 debe ser igual al recaudado de la partida 170499,"abs((cedula.get('170499',0) and cedula['170499']['devengado_amount']) - (balance.get('6250499',0) and balance['6250499']['haber_flujo']))<0.001"
6252101,6252101,PRESUPUESTO BALANCE,El haber de la cuenta 6252101 debe ser igual al recaudado de la partida 190101,"abs((cedula.get('190101',0) and cedula['190101']['devengado_amount']) - (balance.get('6252101',0) and balance['6252101']['haber_flujo']))<0.001"
6252102,6252102,PRESUPUESTO BALANCE,El haber de la cuenta 6252102 debe ser igual al recaudado de la partida 190102,"abs((cedula.get('190102',0) and cedula['190102']['devengado_amount']) - (balance.get('6252102',0) and balance['6252102']['haber_flujo']))<0.001"
6252201,6252201,PRESUPUESTO BALANCE,El haber de la cuenta 6252201 debe ser igual al recaudado de la partida 190201,"abs((cedula.get('190201',0) and cedula['190201']['devengado_amount']) - (balance.get('6252201',0) and balance['6252201']['haber_flujo']))<0.001"
6252202,6252202,PRESUPUESTO BALANCE,El haber de la cuenta 6252202 debe ser igual al recaudado de la partida 190202,"abs((cedula.get('190202',0) and cedula['190202']['devengado_amount']) - (balance.get('6252202',0) and balance['6252202']['haber_flujo']))<0.001"
6252299,6252299,PRESUPUESTO BALANCE,El haber de la cuenta 6252299 debe ser igual al recaudado de la partida 190299,"abs((cedula.get('190299',0) and cedula['190299']['devengado_amount']) - (balance.get('6252299',0) and balance['6252299']['haber_flujo']))<0.001"
6252301,6252301,PRESUPUESTO BALANCE,El haber de la cuenta 6252301 debe ser igual al recaudado de la partida 190301,"abs((cedula.get('190301',0) and cedula['190301']['devengado_amount']) - (balance.get('6252301',0) and balance['6252301']['haber_flujo']))<0.001"
6252401,6252401,PRESUPUESTO BALANCE,El haber de la cuenta 6252401 debe ser igual al recaudado de la partida 190401,"abs((cedula.get('190401',0) and cedula['190401']['devengado_amount']) - (balance.get('6252401',0) and balance['6252401']['haber_flujo']))<0.001"
6252403,6252403,PRESUPUESTO BALANCE,El haber de la cuenta 6252403 debe ser igual al recaudado de la partida 190403,"abs((cedula.get('190403',0) and cedula['190403']['devengado_amount']) - (balance.get('6252403',0) and balance['6252403']['haber_flujo']))<0.001"
6252499,6252499,PRESUPUESTO BALANCE,El haber de la cuenta 6252499 debe ser igual al recaudado de la partida 190499,"abs((cedula.get('190499',0) and cedula['190499']['devengado_amount']) - (balance.get('6252499',0) and balance['6252499']['haber_flujo']))<0.001"
6252501,6252501,PRESUPUESTO BALANCE,El haber de la cuenta 6252501 debe ser igual al recaudado de la partida 190405,"abs((cedula.get('190405',0) and cedula['190405']['devengado_amount']) - (balance.get('6252501',0) and balance['6252501']['haber_flujo']))<0.001"
6260101,6260101,PRESUPUESTO BALANCE,El haber de la cuenta 6260101 debe ser igual al recaudado de la partida 180101,"abs((cedula.get('180101',0) and cedula['180101']['devengado_amount']) - (balance.get('6260101',0) and balance['6260101']['haber_flujo']))<0.001"
6260102,6260102,PRESUPUESTO BALANCE,El haber de la cuenta 6260102 debe ser igual al recaudado de la partida 180102,"abs((cedula.get('180102',0) and cedula['180102']['devengado_amount']) - (balance.get('6260102',0) and balance['6260102']['haber_flujo']))<0.001"
6260103,6260103,PRESUPUESTO BALANCE,El haber de la cuenta 6260103 debe ser igual al recaudado de la partida 180103,"abs((cedula.get('180103',0) and cedula['180103']['devengado_amount']) - (balance.get('6260103',0) and balance['6260103']['haber_flujo']))<0.001"
6260104,6260104,PRESUPUESTO BALANCE,El haber de la cuenta 6260104 debe ser igual al recaudado de la partida 180104,"abs((cedula.get('180104',0) and cedula['180104']['devengado_amount']) - (balance.get('6260104',0) and balance['6260104']['haber_flujo']))<0.001"
6260105,6260105,PRESUPUESTO BALANCE,El haber de la cuenta 6260105 debe ser igual al recaudado de la partida 180105,"abs((cedula.get('180105',0) and cedula['180105']['devengado_amount']) - (balance.get('6260105',0) and balance['6260105']['haber_flujo']))<0.001"
6260106,6260106,PRESUPUESTO BALANCE,El haber de la cuenta 6260106 debe ser igual al recaudado de la partida 180106,"abs((cedula.get('180106',0) and cedula['180106']['devengado_amount']) - (balance.get('6260106',0) and balance['6260106']['haber_flujo']))<0.001"
6260108,6260108,PRESUPUESTO BALANCE,El haber de la cuenta 6260108 debe ser igual al recaudado de la partida 180108,"abs((cedula.get('180108',0) and cedula['180108']['devengado_amount']) - (balance.get('6260108',0) and balance['6260108']['haber_flujo']))<0.001"
6260109,6260109,PRESUPUESTO BALANCE,El haber de la cuenta 6260109 debe ser igual al recaudado de la partida 180109,"abs((cedula.get('180109',0) and cedula['180109']['devengado_amount']) - (balance.get('6260109',0) and balance['6260109']['haber_flujo']))<0.001"
6260110,6260110,PRESUPUESTO BALANCE,El haber de la cuenta 6260110 debe ser igual al recaudado de la partida 180110,"abs((cedula.get('180110',0) and cedula['180110']['devengado_amount']) - (balance.get('6260110',0) and balance['6260110']['haber_flujo']))<0.001"
6260203,6260203,PRESUPUESTO BALANCE,El haber de la cuenta 6260203 debe ser igual al recaudado de la partida 180203,"abs((cedula.get('180203',0) and cedula['180203']['devengado_amount']) - (balance.get('6260203',0) and balance['6260203']['haber_flujo']))<0.001"
6260204,6260204,PRESUPUESTO BALANCE,El haber de la cuenta 6260204 debe ser igual al recaudado de la partida 180204,"abs((cedula.get('180204',0) and cedula['180204']['devengado_amount']) - (balance.get('6260204',0) and balance['6260204']['haber_flujo']))<0.001"
6260301,6260301,PRESUPUESTO BALANCE,El haber de la cuenta 6260301 debe ser igual al recaudado de la partida 180301,"abs((cedula.get('180301',0) and cedula['180301']['devengado_amount']) - (balance.get('6260301',0) and balance['6260301']['haber_flujo']))<0.001"
6260302,6260302,PRESUPUESTO BALANCE,El haber de la cuenta 6260302 debe ser igual al recaudado de la partida 180302,"abs((cedula.get('180302',0) and cedula['180302']['devengado_amount']) - (balance.get('6260302',0) and balance['6260302']['haber_flujo']))<0.001"
6260303,6260303,PRESUPUESTO BALANCE,El haber de la cuenta 6260303 debe ser igual al recaudado de la partida 180303,"abs((cedula.get('180303',0) and cedula['180303']['devengado_amount']) - (balance.get('6260303',0) and balance['6260303']['haber_flujo']))<0.001"
6260304,6260304,PRESUPUESTO BALANCE,El haber de la cuenta 6260304 debe ser igual al recaudado de la partida 180304,"abs((cedula.get('180304',0) and cedula['180304']['devengado_amount']) - (balance.get('6260304',0) and balance['6260304']['haber_flujo']))<0.001"
6260401,6260401,PRESUPUESTO BALANCE,El haber de la cuenta 6260401 debe ser igual al recaudado de la partida 180301,"abs((cedula.get('180301',0) and cedula['180301']['devengado_amount']) - (balance.get('6260401',0) and balance['6260401']['haber_flujo']))<0.001"
6260402,6260402,PRESUPUESTO BALANCE,El haber de la cuenta 6260402 debe ser igual al recaudado de la partida 180302,"abs((cedula.get('180302',0) and cedula['180302']['devengado_amount']) - (balance.get('6260402',0) and balance['6260402']['haber_flujo']))<0.001"
6260403,6260403,PRESUPUESTO BALANCE,El haber de la cuenta 6260403 debe ser igual al recaudado de la partida 180303,"abs((cedula.get('180303',0) and cedula['180303']['devengado_amount']) - (balance.get('6260403',0) and balance['6260403']['haber_flujo']))<0.001"
6260404,6260404,PRESUPUESTO BALANCE,El haber de la cuenta 6260404 debe ser igual al recaudado de la partida 180304,"abs((cedula.get('180304',0) and cedula['180304']['devengado_amount']) - (balance.get('6260404',0) and balance['6260404']['haber_flujo']))<0.001"
